"patches","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10"
172,0.605738904418342,0.536612049478358,0.523166331980608,0.924563284353737,0.925720881013334,0.916470593214032,0.880722633238624,0.756862759591357,0.651397601086981,0.525371388955592,0.526342739229713,0.802462392075166,0.902424631580141,0.878894342730429,0.866873072950465,0.886423436901166,0.850420176982765,0.623720730223118,0.438049818213214,0.535409485593381,0.509523838758656,0.724350221628645,0.893514335155404,0.906370406588054,0.890289733658884,0.906472702180049,0.848073031367916,0.43129085376897,0.337738392696386,0.303754130424766,0.315613663859187,0.381749629975411,0.342403217768309,0.351702795218342,0.423473393917783,0.483422478492022,0.401092902071249,0.397815132141536,0.401864358147484,0.701619796131161,0.759215700626618,0.717892173678596,0.742993798198167,0.730258483101165,0.713931905593591,0.644343912601136,0.589883514072089,0.463305324316381,0.433946082368687,0.794852953404308,0.817070368458156,0.806758459578728,0.760102305723444,0.757086849213216,0.821641259722881,0.865919709204669,0.903718734606129,0.768814206123136,0.608413570578054,0.874509811401501,0.878191283771332,0.845490205288049,0.886824269161018,0.88483394043755,0.941532980308748,0.747058838605226,0.791391691056497,0.648650205653705,0.733115484317314,0.870588243007758,0.886215634174233,0.856862753629558
173,0.82401070567694,0.765371162444194,0.713665483253226,0.830555565655143,0.912418305873665,0.894221634349985,0.860828885300548,0.79747277895596,0.826294630766085,0.715223328520743,0.709158314800725,0.80830066502091,0.872463775717545,0.825408507138274,0.817254912853561,0.860882361233113,0.809083056362152,0.830887031555063,0.743069656963782,0.766588249206136,0.728407476733236,0.767412631084031,0.849954196225917,0.874544825404521,0.855931381135921,0.869498918453914,0.821782188840543,0.800746977329106,0.69814816613985,0.713455983658348,0.885136360238277,0.859458458423509,0.869291122142713,0.836720152334683,0.804347176884413,0.78851293990037,0.589264730363893,0.43938672403296,0.354267598075244,0.303500103337909,0.364473692288963,0.375413094009149,0.411764711141853,0.419323676306603,0.47137255072609,0.378787886012846,0.361929558810832,0.299317042144593,0.288725502789176,NA,0.422564107180025,0.464087303727942,0.465486567053658,0.466825115861548,0.489215686917553,0.532207725776699,0.602657615646007,0.367850910614182,0.338480401784348,0.675702192090796,0.710900291320011,0.646366803085364,0.670370390018936,0.614670254696592,0.617254924774672,0.361349932849591,0.487973886728597,0.589315170827242,0.795957779884443,0.846272690729711,0.824836611747924,0.701960802078038
174,0.691817011833567,0.612020483484096,0.564967346192346,0.913814621892796,0.928070179725832,0.914183011650938,0.87352941930284,0.752344430788903,0.709269179539399,0.566295733324601,0.597759127617074,0.822184884548137,0.903957885172502,0.724488960936057,0.867348686508422,0.879956434170461,0.811713117517632,0.68146744466662,0.559019634128724,0.587028682232213,0.537936941438938,0.815995883000895,0.888104581832728,0.892892144620445,0.807760586864159,0.895737431619441,0.839117656648394,0.637770919424732,0.575770333410023,0.60554001728727,0.895495501724268,0.43529412150383,0.879383783255327,0.854423729384744,0.650980412958361,0.420769794119833,0.345996741205701,0.328950413886594,0.315826341509584,0.336862754821898,0.42886029835932,0.493750000373473,0.520946943906253,0.550809915947534,0.52769610658428,0.464235296249672,0.409400236081,0.370533776780333,0.403996989132716,NA,0.589215710762015,0.57664886658906,0.577487316397769,0.576677011816549,0.586885270525238,0.571677585443666,0.532277554273807,0.391568633914296,0.359259267648285,0.735375832766588,0.749206364155295,0.717973873020393,0.72392158508382,0.676000019312187,0.587114870549399,0.352380961180309,0.589441955089866,0.687344047156505,0.817254912853509,0.82291667722197,0.794972360134899,0.656127471476956
177,0.804334376987645,0.720565452131431,0.687320280074312,0.808180158491987,0.909111885463303,0.887291219499601,0.875547873623471,0.79852942377309,0.818394035100514,0.659912874300303,0.65176027031023,0.784368204573632,0.876711393657427,0.780330895446228,0.807815137505533,0.869477131963504,0.810882364213627,0.806495109572559,0.638935595750828,0.74712011311165,0.678264007699069,0.762226081069517,0.853376915057131,0.88017430570483,0.867125559360579,0.878178375382893,0.825708071391142,0.780726937985743,0.660695207389139,0.688976053396607,0.866993471979938,0.861470596492429,0.873353989500989,0.838627460599135,0.8287581801416,0.786082288797908,0.457142883113444,0.370588243007461,0.327450990676882,0.332098775440117,0.561140846123426,0.653221309185024,0.6650735493757,0.555000026525096,0.476816610377916,0.39788839221001,0.366405236721528,0.32126697897936,0.331523388624189,0.633725512026931,0.768487408759424,0.792609379842587,0.787843174935023,0.72762149961171,0.530392184853556,0.509691905975344,0.523339686855719,0.381699353456769,0.355674399571183,0.849369756877044,0.880544669429576,0.830264289742104,0.844362754375239,0.624110407299458,0.517810486257253,0.301492549145401,0.468897905843009,0.571547793581127,0.806598206361004,0.866013079881743,0.870952541711074,0.652696099132151
182,0.854509812593619,0.782887713475794,0.735987949371508,0.81259031044806,0.896530926227489,0.865037423976885,0.863364301229699,0.821365798341972,0.860264798005671,0.728873526348925,0.700950701128467,0.76848222149722,0.858616644529881,0.853669476508922,0.788235306739681,0.860392165183905,0.803473401069559,0.848728411268799,0.726024971766905,0.807843148708011,0.734499220912814,0.763953272140353,0.833964782245918,0.862362508366613,0.84974792684811,0.868809387241457,0.821176481246847,0.831770399342331,0.70009338855754,0.716900110245176,0.849038290977056,0.82479074545061,0.854923458131967,0.82535015046575,0.802443887876107,0.830505995268248,0.479138571708193,0.391120132701474,0.327771846272948,0.316755804148816,0.498039245605797,0.611764729024921,0.596983432769982,0.536491438351207,0.522408992052078,0.429768275130714,0.443602529117688,0.324718750402774,0.326696842909058,0.520066778710934,0.653380178693966,0.707308382699716,0.710084046636462,0.696998817580292,0.56839083032365,0.554703705766481,0.588765260336133,0.406349211931468,0.376512314410836,0.838322173945534,0.846722698211891,0.801185602366006,0.806873298460741,0.641354745084182,0.593357367176558,0.329017977210872,0.497762429012699,0.592156887054128,0.814638538214874,0.869787062368593,0.859800338745398,0.64559479236584
183,0.696965962334683,0.621824404467707,0.579683464693736,0.852927846567969,0.927971192768642,0.904514369576476,0.873333340883256,0.754169634307729,0.712113046003673,0.588702172040939,0.574993489384651,0.807660750178404,0.895452075948318,0.839843146800995,0.809775921702385,0.876753117192179,0.798920427210192,0.684452385613413,0.598461562395096,0.622912150290277,0.579745769500732,0.758664904288875,0.877086842060089,0.893041128037023,0.849628576580775,0.8882125009631,0.834986088859351,0.661449006553424,0.574367152678,0.593183964490891,0.893772937610318,0.8809465926269,0.882482854229076,0.844939065946115,0.791533261810965,0.666013091802597,0.512281386057536,0.385421731074654,0.365228766202927,0.323047262234769,0.388898423131636,0.41554550528527,0.448354649284618,0.428895791894525,0.412457679050519,0.381719464063651,0.359266931237892,0.303853967066469,0.290849685668946,0.481472590139934,0.541281774940107,0.604309560780857,0.59505663833148,0.594170665418779,0.551384550014525,0.545277133379897,0.544220512563532,0.366915224723413,0.342599864138497,0.801423914730549,0.824262022972107,0.75333853072532,0.770362206822106,0.676943900256321,0.572006058692929,0.341813908132982,0.478431403058246,0.563331683476766,0.806755860275195,0.871386013048537,0.857087049976926,0.648018553287164
184,0.93336835131049,0.897213628417566,0.883543234530502,0.885526824554114,0.906297583439769,0.687228423518094,0.38527514915313,0.388054583341845,0.411909954415417,0.324910664352882,0.316894988082877,0.391077017006678,0.51157938722356,0.528586199409092,0.336628550042711,0.34931172621983,0.401617652922866,0.438235297799108,0.0361245690461413,0.34654902875424,0.33754902929068,0.460229387823134,0.612506647367735,0.570555551846822,0.462875818212824,0.453307829978983,0.475724939309375,0.496603870508723,0.504634610631254,0.492810474572385,0.7003655878164,0.681725509166713,0.613817308811423,0.520617972720742,0.526007653524473,0.573178432605885,0.49426659753051,0.498039234825905,0.504084990049402,0.809284673849107,0.829075074557097,0.529873153742602,0.856724670235528,0.834117656946178,0.883274409614622,0.843308698935583,0.78516341149806,0.651922805364738,0.705272348721808,0.787482365608209,0.806041347013933,0.808585078329642,0.74626518785953,0.769281059503552,0.808926248550406,0.839775919914239,0.912470593452449,0.754141671316958,0.652001998003784,0.773937921971083,0.820011544753522,0.778659383917961,0.794702454617145,0.78061754744628,0.755510494626802,0.506924477490506,0.763013849101088,0.816651115814842,0.868197042767593,0.855712210836485,0.792088075688007,0.796402068103398
185,0.94397385954852,0.907855321531571,0.892083155481229,0.92231834373041,0.928612394558164,0.916629323363175,0.894819407713959,0.934436568131448,0.959290385246324,0.860665486617267,0.877129898581149,0.776621126405945,0.88305928916248,0.667888624512327,0.88187823201462,0.883027096214401,0.853730223695753,0.937459154054517,0.770595033688441,0.916194630993583,0.877071902751765,0.877688876955712,0.861775255972229,0.887020394848767,0.808467962983945,0.910624720329357,0.871970343043158,0.942483663558839,0.857657666141742,0.877786164482271,0.891730611738776,0.6823767271905,0.876328124805248,0.359169558567511,0.85854031344245,0.923889260613377,0.807011676928482,0.654316672638026,0.867296732693694,0.899816094022706,0.859358526564837,0.445228761434716,0.923571135135306,0.940398147542835,0.971097531643776,0.962633055448306,0.940293471939362,0.836978681092776,0.842478440761459,0.876460840452959,0.84742879192778,0.867544557831421,0.861451373271932,0.848727124171877,0.5294117927555,0.490320573250766,0.504226832717095,0.391158208898937,0.360305127880454,0.419656563064813,0.451641864446961,0.463535267025912,0.470980393886939,0.449351435900107,0.393972224363212,0.20172166715335,0.449255726256764,0.508689230936696,0.734830379485875,0.792371982259759,0.682504958884393,0.554231192721045
186,0.705032697320852,0.642483681441893,0.603994213872673,0.888500271616518,0.912593063823558,0.89609054117281,0.862607287522712,0.77485444003903,0.739333348870682,0.577669928085776,0.474090416163949,0.376796530702283,0.374050798307063,0.426399978111914,0.45984316170266,0.522830769934217,0.514182544068171,0.42357397959971,0.114634463674506,0.349044126644579,0.324785981169798,0.435294126794822,0.674167464177394,0.72806375473784,0.660677371603391,0.708310955975168,0.601763209631375,0.446711345941126,0.426264710277242,0.410170577648146,0.742357173273457,0.486288566422654,0.822608286904994,0.804336195475288,0.741700305620434,0.516567554701526,0.416540169427372,0.400401694389657,0.386928111314701,0.768553472914427,0.868404883307554,0.861624658107894,0.876745105385727,0.71796279514234,0.583870992544979,0.547355939041342,0.519189277391655,0.459346407651714,0.4773755749825,NA,0.837682013169318,0.886154815727852,0.872013299191652,0.830705733675664,0.689911708349359,0.665597167881898,0.647598655600064,0.526029440015349,0.467301040011006,0.85898396562444,0.913438551309586,0.897743496933864,0.898899030876605,0.818799030408198,0.641881896046352,0.484449921796484,0.608446478843314,0.694505512714264,0.848555614475135,0.910196621722136,0.909422429590223,0.736023727544343
188,0.684967339038926,0.570512846112639,0.530232586140069,0.755194629750872,0.914901965856437,0.914373093788733,0.898084470629649,0.70857144594227,0.695077632553942,0.506805104368252,0.530481311407444,0.630377970311783,0.913998639405615,0.895387494563949,0.892382570951064,0.899346411228161,0.815521269004011,0.663118600845529,0.54449474811554,0.594728407312929,0.533042874601928,0.739023468073471,0.88694044329078,0.913225023062876,0.892295399647248,0.912297109499634,0.854430201806494,0.658352961540512,0.533178562395921,0.594117671254653,0.890734339461512,0.912141785025545,0.912844082855,0.876618181505442,0.861320957698251,0.688496750593521,0.599881188436501,0.555414264266904,0.551705640473197,0.907454226874063,0.909313730895487,NA,0.890962016303175,0.831190160540984,0.731400982193325,0.714837292113301,0.690393585953178,0.572549045086349,0.563780594408277,0.893931894866967,0.895028017461271,0.913583997598587,0.906628166971006,0.484188569987348,0.461948531680338,0.478052976884693,0.650154819623928,0.413480397315947,0.370007269912445,0.348858896826253,0.451322463350283,0.537032953973725,0.581617671996506,0.576266365125851,0.51784648936034,0.244575163722271,0.351722697913756,0.385175289078424,0.698841372674546,0.746522555748601,0.762360644690997,0.634725957601004
189,0.638431394100385,0.529565579751,0.478304871628399,0.775565624237068,0.924705886840822,0.913312698665413,0.890945796580872,0.663907064331964,0.686621333871639,0.49476228878924,0.48366016149532,0.64251209860266,0.910803542417633,0.891869287490841,0.890570757115719,0.893827166822218,0.802328443154717,0.641394356886592,0.443234087140507,0.54933589023932,0.471094245872208,0.714027166366701,0.888820096066115,0.914061624663212,0.894202907448225,0.911942964250385,0.848039224743838,0.600568367087347,0.490517519048037,0.50485936455108,0.886210228576032,0.909509809315198,0.912999877313365,0.878980399370186,0.861085981130585,0.656103182483374,0.526535975933106,0.487468031437514,0.500822274915667,0.90472041236029,0.900196084380143,NA,0.885744574907657,0.810876814824222,0.697426488623044,0.659493085814708,0.619869303703326,0.495762176090685,0.498172150830106,0.892572793093587,0.894611968713644,0.911546872721774,0.903676502406593,0.517211357753273,0.500610740947014,0.529055286537617,0.721323546022226,0.469518718394529,0.404509809613253,0.33423832058908,0.466386556625395,0.566666692495372,0.646768358018668,0.680087165037787,0.631372570991504,0.278431385755665,0.453501403331764,0.531026556211376,0.787035768172329,0.83256091312932,0.82961288094524,0.661002198855072
191,0.939719891548111,0.899735630563106,0.883013886682035,0.893148444451276,0.905483554985542,0.489075660705677,0.399929977953517,0.517647087574542,0.955882355570601,0.381609202459135,0.362990204245003,0.423898839432339,0.614368123166789,0.571241855621553,0.396542278989868,0.431126646181216,0.503921598196321,0.74142158403975,0.231372550129286,0.426946783065899,0.389772131636439,0.513525147072731,0.682146561773291,0.644444485505487,0.538161240683688,0.542959029024368,0.540323983068052,0.553333359956616,0.491793772689006,0.505882382392989,0.7715170414826,0.811546852191289,0.754961407545983,0.640149414539433,0.638822568090379,0.754592377888529,0.617296941578496,0.594081134899898,0.583297047350269,0.854117655754046,0.876850102216965,0.880241334438299,0.924257707595785,0.910098044573898,0.989705882966488,0.993466944689233,0.932116298837297,0.712847544186049,0.732887716455701,0.821312883625755,0.856808588320384,0.877777775128682,0.821995790549197,0.841110681927453,0.92183007001854,0.988193127416761,0.988235294818878,0.957647061346673,0.707419201328877,0.875150067465646,0.89740118881069,0.862294351232467,0.886786025503415,0.885816151445562,1,0.986485671997027,0.290345011255547,0.301690343125196,0.393160061087953,0.676886531440024,0.622222244739791,0.788637518882875
192,0.61683969988577,0.542570833365245,0.534948124605953,0.910573580554884,0.926876613588104,0.912634532702563,0.868788935156401,0.731322288513497,0.642927480332991,0.52808351958975,0.458823531866074,0.411257214055918,0.446061234725647,0.454175747104333,0.513989894578743,0.564705908300228,0.53511589223714,0.460084035993717,0.108547497649912,0.379215693474504,0.365009216149707,0.483707695657875,0.760058111614458,0.705664492979726,0.742915603130266,0.730923710819236,0.580930436359431,0.490993686146896,0.453023367834788,0.440232392814602,0.773337496651672,0.511998589979761,0.84627449512533,0.774585232139045,0.774460797757251,0.573284339160519,0.46303345087688,0.414190098822787,0.444748861740663,0.814215697348834,0.881524447823961,0.870790385708397,0.873587089426549,0.750757590613558,0.642232298850397,0.585267645281295,0.562629783854581,0.47563025355292,0.531947896865779,NA,0.846623102824002,0.882352948189255,0.845157437252605,0.81408200751679,0.716145198395714,0.695153551281563,0.688797495581552,0.537833521600597,0.482026144861832,0.854666085619784,0.900257482673308,0.879913923943952,0.883607850074633,0.813350969486105,0.642226912081005,0.483286678790462,0.627451002597785,0.728104591370518,0.854021617344865,0.902135768274666,0.900915038585682,0.774019621312361
194,0.71439395641735,0.631759567872422,0.58811276964863,0.917131067890718,0.919771246612054,0.908502845842073,0.823016944595437,0.725424852967798,0.705853321817095,0.570461758683029,0.601610668003907,0.868007381756928,0.908756100469122,0.859458807472835,0.85686275362959,0.864986002445189,0.795706570662348,0.631432902813134,0.472455650568094,0.593221312761521,0.55544289329996,0.873349910890476,0.900567601385676,0.907159819747372,0.869639624816313,0.866591259837254,0.819678512779398,0.649929992854647,0.551357492804847,0.639350934275886,0.909374700553411,0.617621616885329,0.367585153172944,0.284158939594302,0.330582798769544,0.36726285899832,0.319323223925779,0.306346205934543,0.284115861041986,0.693126953275539,0.589969858527383,0.827746958102882,0.862504308160731,0.753525655716564,0.608872572332895,0.561904788017566,0.494142785668507,0.623406885190752,0.795776784419475,0.858254277897929,0.589669010331714,0.58561625140066,0.343506687362363,0.578921593726594,0.820308133959533,0.711111128335832,0.743725505470922,0.609383776783701,0.587281423645538,0.86846108924249,0.433371784056155,0.776470601558554,0.840289458632072,0.541830092672322,0.647435156684908,0.332641301786353,0.673385959209338,0.791575902037969,0.888431379198943,0.642936170101506,0.724931933606773,0.833838393742028
197,0.581610669195488,0.511484622955141,0.488471017509168,0.748435559424863,0.931613880395846,0.9194881053826,0.874201169444414,0.716042797673625,0.593605819955072,0.47803308954453,0.485185205108366,0.791655125642012,0.905691726754014,0.878616091349807,0.865608883139265,0.876793256288781,0.805550539493462,0.563932641291112,0.344809697831378,0.496892371829806,0.472668581255959,0.70161184895841,0.894555946307991,0.847527722949471,0.8810584695593,0.899867818261741,0.841456592082908,0.528528059032511,0.481166585403269,0.481139123439701,0.910336485615443,0.732507755881692,0.894130725661863,0.870442999733759,0.868447720259384,0.58549524843683,0.466666673549584,0.43210958546774,0.466631964508333,0.915263365296725,0.889548656231895,0.867507010698261,0.891715692728687,0.83651247880985,0.595198103359767,0.565257973751901,0.544667650286892,0.473491497625895,0.504735508617221,NA,0.880413247692909,0.898249302591566,0.889531958487668,0.740346923470172,0.474858389297334,0.465735296159771,0.493411765098456,0.381922532145694,NA,0.377388409477717,0.374663264077591,0.433608535088828,0.448939030709133,0.458823531865809,0.432277530431326,0.319895675423011,0.237874097730056,0.252340946270594,0.357785475604927,0.493536682592369,0.486790506463125,0.432798577980305
199,0.752305261187681,0.664633280701913,0.598395745863594,0.898149688478824,0.915904144445921,0.909974429918302,0.858905237168191,0.727801136672627,0.815604586154855,0.633868114514598,0.60278640138466,0.840938809242987,0.893378807150469,0.871459702650357,0.855217095464328,0.866666674613684,0.778941189646648,0.767769621684694,NA,0.653889963703927,0.583042871621088,0.76962166520935,0.888491055239509,0.809081557550024,0.875408508710963,0.895523498642967,0.819607853889163,0.703688950862898,0.580392181873245,0.592483684420801,0.886616875727847,0.788502686402053,0.876502724455946,0.829484396510505,0.825350150465918,0.707843154668493,0.61458335630549,0.469614827886649,0.574640548229781,0.901203996256609,0.887553288884654,NA,0.896323535591217,0.844572838396026,0.820056033134082,0.783878008526859,0.749183021486561,0.583333358169163,0.602509827614604,NA,0.885882359742675,0.906314395746789,0.888168823920829,0.878655469417365,0.835130728781777,0.764293099704769,0.825770318508942,0.718360088090492,NA,0.41857843622604,0.387254908681025,0.413511034567239,0.420560228825139,0.411458338611048,0.661822396165995,0.346078440549708,0.267557946118584,0.29623324227965,0.309200614691338,0.322875827555743,0.383810967207946,0.403601446322821
200,0.572160770987522,0.498039223750432,0.479426398650929,0.866172359270261,0.938360546128849,0.917450985312516,0.89877451583744,0.781870794100838,0.630856356043746,0.465618120954702,0.459227222730204,0.797152845826969,0.914913849397175,0.734916705480349,0.836410020909636,0.896003245252451,0.827332155271049,0.599448553286498,0.357395312300437,0.500159012304749,0.458141519971518,0.735845603980185,0.887889280038755,0.906495094299355,0.88869749701451,0.907174693589874,0.855505287647256,0.54369332541273,0.469934642314885,0.46552063953387,0.916926775659833,0.824191505258735,0.891479497606147,0.868810841505484,0.863666080615748,0.569934666156771,0.458631716020716,0.452855927788695,0.45462185144416,0.910155112174062,0.801159912431762,0.709803938865966,0.753594785928733,0.66968327760724,0.475893888403434,0.444781786972481,0.421417802572255,0.320204614297208,0.315032690763525,NA,0.665643668693079,0.692513379183703,0.619999992847544,0.704812851819132,0.713202631474175,0.67812581495817,0.562708128173405,0.397777783870701,0.374238318204886,0.676607406416618,0.661873658498151,0.707066240175727,0.720018256542301,0.689119587926309,0.505349353679513,0.220564325045047,0.130870960133741,0.15211558890971,0.199253037571974,0.153069758269507,0.191754654050704,0.239651418394765
201,0.886650557387363,0.805490207672024,0.771228505032428,0.839947471778434,0.893554703162575,0.88192022340054,0.849491197851611,0.841631381988448,0.93341842064502,0.736845201520656,0.756617661565402,0.773271552432654,0.866823224250744,0.839474299735778,0.673423850537476,0.861682116985279,0.8320542050789,0.912770978691315,0.822103397412724,0.842592331670945,0.759822433849462,0.805216609877193,0.857284427650445,0.866235181737463,0.845535777335942,0.876760450653334,0.815531893039299,0.862034178616706,0.754479061154658,0.773622795939439,0.859211666911231,0.871281501800267,0.866464272622162,0.673131251497711,0.83052165272095,0.853194933779012,0.756815129204732,0.730545257413145,0.786020773999658,0.853766470524889,0.857697542941144,0.844813148180716,0.882765744861844,0.892790895200812,0.960693116797955,0.946020764463085,0.902448547420311,0.740305026371984,0.75816994905477,NA,0.836798805984643,0.874039817838613,0.861811399459781,0.850615603979207,0.885249962677865,0.908200261519341,0.993846886617472,0.909259652327761,0.758001279446514,0.855711583552847,0.869130071173344,0.828800010204316,0.860605188652293,0.851919074324892,0.953415215015277,0.926402193169091,0.804575175046567,0.821065872907639,0.845760214915136,0.861683014780266,0.423620615587727,0.334422667821328
202,0.934179454314999,0.870763228245566,0.843862641064417,0.837326212904669,0.844724131462186,0.832833188382013,0.792798521150401,0.910001985954516,0.957264659653849,0.824959781575709,0.806292183587116,0.772331168254215,0.807058835029602,0.777559049745193,0.772430556778461,0.824090051858096,0.83594572587791,0.906115375444102,0.792872636974009,0.844284502262807,0.79633644144786,0.785557383878363,0.784943822476503,0.800395490106752,0.779320615776785,0.830309704085376,0.791582420152894,0.879042655443972,0.767402943415133,0.783636774021311,0.796141440609851,0.797690244114727,0.791916226121512,0.75554308411306,0.800785283247629,0.817045502401703,0.517003906253576,0.447058828913163,0.352785875596623,0.293355132142704,0.370378158986572,0.402624842405325,0.450422561736742,0.496089539285447,0.557900089602328,0.458668651597764,0.446297357093942,0.395021727520551,0.392982462519097,0.241658714599303,0.263938632996187,0.261659027253829,0.284638619012147,0.338944202661512,0.477336578522332,0.519613323441472,0.587885269218086,0.347100299380697,0.305383958282141,0.622904158134394,0.620344260953505,0.508253148739987,0.564274260255155,0.598928290864693,0.725937830213714,0.393312002827482,0.626075566293724,0.694173389175644,0.792660422826091,0.803486544330408,0.727930750974513,0.680110031633014
205,0.900490202009678,0.841551949369146,0.818971923879675,0.886502514744914,0.89325682128348,0.87539016348975,0.827485694821957,0.886535954475403,0.93669468164444,0.744240211322904,0.487985011745006,0.407980741638886,0.382152339904615,0.376627458333969,0.364313733577728,0.429610697255618,0.583147878582413,0.667156882584095,0.0590765341635673,0.473986929655075,0.360667260280296,0.386339157819748,0.520448207855225,0.573333342870077,0.459313757717609,0.514270181457202,0.631372570991516,0.678431391716003,0.422084627967132,0.412760665019353,0.603267997503281,0.685180137323779,0.681364575052649,0.475555557012558,0.634146363269992,0.681372568011284,0.556862771511078,0.44224599274722,0.452058826386929,0.785834346498762,0.810319928746474,0.819172124067942,0.872875824570656,0.88411765396595,0.694117665290833,0.711884771074567,0.786377721711209,0.511372578144073,0.559477150440216,0.770844003428584,0.851235462398064,0.853874865032378,0.819532439112663,0.811522644978982,0.960898814410189,0.994926551781078,0.991712912073675,0.846078440546989,0.549711676204906,0.897022518846724,0.906528609522273,0.867102404435476,0.888535858940904,0.888558506965637,NA,0.262745104730129,0.77133521437645,0.837254911661148,0.816538800363955,0.881256595734627,0.889054595584601,0.912518858909607
206,0.859644331211102,0.819110753670144,0.801921580433685,0.882579705544833,0.913071900606159,0.899498410003169,0.860178785727305,0.833137264847602,0.882208772880028,0.779597714285897,0.782732460767868,0.82276313880394,0.875229592942059,0.849069893360175,0.80541890642859,0.859689747712696,0.82936721159642,0.855076261361242,0.804027568648976,0.824609094593924,0.785081515290517,0.820991146850204,0.868428234748046,0.877864448790964,0.836081936556313,0.876648848707025,0.822314777205471,0.838771744718879,0.774290519129154,0.77544397958887,0.864052295684927,0.861458341591123,0.852691226116954,0.56557096015084,0.82946205139156,0.829834008638684,0.74250701814874,0.660113310019041,0.777156876027451,0.866455837603631,0.749726790872675,0.848150051676734,0.875156223773957,0.868431380391093,0.893548040083503,0.889844149350915,0.865919709205119,0.760074388877961,0.763082260594564,NA,0.846543498337301,0.876068172170187,0.86243019239469,0.856417120857669,0.861022795776883,0.867156870662862,0.921195149421504,0.868270952592954,0.775556551782575,0.458720362500437,0.322777634915141,0.324780589342213,0.320430899108172,0.304878348507232,0.368688733317175,0.205269610509294,0.277581712603856,0.28904010622369,0.354286185966234,0.389682546258138,0.400653600693326,0.389650475460852
207,0.949019610881799,0.811528696781948,0.876669997380887,0.892783088209809,0.910160433162449,0.900292296772489,0.871237031896396,0.918601656038604,0.961143152386646,0.843357852473838,0.856677274043434,0.808958104427918,0.890931379050077,0.810382112860618,0.854876831174033,0.88028643543235,0.880522882938481,0.946263914173358,0.901680678129153,0.903416651385086,0.870975839883827,0.839890719925806,0.869165093187453,0.852184864452857,0.847369299580737,0.90128677058973,0.853560380245474,0.923035693683309,0.848926246166139,0.858213516076527,0.870088867257202,0.848196087479307,0.886122451144888,0.853799028322069,0.730481299487311,0.866537188865094,0.809737087989285,0.81659664958709,0.856582641601561,0.882978926242275,0.887188814831639,0.278431385755539,0.913725495338488,0.934026147723272,0.992625110184985,0.982929643462871,0.936212463469538,0.825245108455371,0.841602737488926,0.859817738264414,0.86103315250527,0.888507997989649,0.87893482438622,0.866900677666309,0.917399385728446,0.940457519889065,0.992156863212585,0.751610659065283,0.532511951553065,0.391918165010123,0.401016708877872,0.477124184370511,0.495963091360019,0.537101743278439,NA,0.83529412746436,0.428180578836441,0.482555084929361,0.614553399881079,0.618031549103298,0.589683825905797,0.740968524056671
209,0.941427550119639,0.873906701227615,0.836134463548484,0.819057458325363,0.875857098702358,0.86155794563058,0.82399381854033,0.906869970031524,0.964988985753144,0.832870964143868,0.799995862112862,0.765405577917733,0.837252871303071,0.785051127274871,0.808725501596983,0.841561786993124,0.843630211120318,0.922678368497302,0.859180044044148,0.865362669532807,0.800200307080489,0.791112132974173,0.814215697348225,0.832297414678241,0.769137085089325,0.860558745080579,0.804666537751296,0.898373123420209,0.765304451553193,0.791142020767203,0.818325143628454,0.83659409488774,0.834507717044484,0.79753271770189,0.79866041280001,0.81691747557273,0.774477882765649,0.755137920379471,0.77640269561228,0.83320002294895,0.846079347477772,0.821822241089764,0.886076402746681,0.909903400874673,0.965447802801418,0.966743791273812,0.928728857266854,0.773006358924928,0.744491821613507,NA,0.816152676186823,0.843874273165908,0.839592181712657,0.839058833122265,0.894193010179952,0.929834601869123,0.993722106260807,0.929074671343622,0.814827641435548,0.822590146349321,0.410358509028431,0.348513608017559,0.347323803483213,0.37086311929786,0.527645320506235,0.267114662905292,0.360921120921621,0.388952660851947,0.515085767996614,0.572362303735093,0.536638495715366,0.509990692139126
